31_35,31_20,35_31,35_20,20_31,20_35
0.006102197169206744,-0.1757246478440984,0.006102197169206744,-0.11763042287247041,-0.1757246478440984,-0.11763042287247041
0.05397683121886374,0.1505400959727383,0.05397683121886374,-0.1999961323452834,0.1505400959727383,-0.1999961323452834
0.39740876357513366,0.2974434078576435,0.39740876357513366,0.08322439351644435,0.2974434078576435,0.08322439351644435
-0.01685420446547669,0.05074727607277116,-0.01685420446547669,-0.08280130133181729,0.05074727607277116,-0.08280130133181729
-0.0010683003135381942,-0.0210769986998527,-0.0010683003135381942,0.4492645130244513,-0.0210769986998527,0.4492645130244513
0.04587952789300446,0.00014313991847290957,0.04587952789300446,0.36326652211380017,0.00014313991847290957,0.36326652211380017
0.05282960147464434,-0.02957827169485563,0.05282960147464434,0.3670152829210922,-0.02957827169485563,0.3670152829210922
0.24878575503674183,0.09143727772496386,0.24878575503674183,-0.0364801661838037,0.09143727772496386,-0.0364801661838037
0.14635698718833676,0.36255695035070984,0.14635698718833676,-0.08622150608097141,0.36255695035070984,-0.08622150608097141
0.6307815117281068,0.20347818748491736,0.6307815117281068,0.1094223883639382,0.20347818748491736,0.1094223883639382
-0.02231328957832757,-0.027320897248535637,-0.02231328957832757,0.13270630168827535,-0.027320897248535637,0.13270630168827535
0.01948803588976838,-0.04204745660680723,0.01948803588976838,-0.03830816372372229,-0.04204745660680723,-0.03830816372372229
0.018594719141640275,-0.1573301305005347,0.018594719141640275,-0.17600041856059556,-0.1573301305005347,-0.17600041856059556
0.06797148502659522,-0.10862146097203876,0.06797148502659522,-0.20996770673111967,-0.10862146097203876,-0.20996770673111967
0.25880490598266287,-0.054814600376392915,0.25880490598266287,-0.16705434748144898,-0.054814600376392915,-0.16705434748144898
0.1448882144257216,0.18754998013766555,0.1448882144257216,-0.16794015796018563,0.18754998013766555,-0.16794015796018563
0.7427078565862163,-0.31895273383764944,0.7632246514145268,-0.4264964633414961,-0.3105694206539759,-0.3910134782156959
0.23414004978968173,0.17877124792111912,0.3134540657271597,0.6707974197449622,0.20916363353956813,0.7114439539641028
-0.4807341957291743,0.42841130935108707,-0.47854326865910074,0.28340748582679554,0.3989466674747938,0.3929839169750711
0.48003186301517853,-0.3699856233388199,0.35422800364430423,-0.6980946772153298,-0.36449363024286846,-0.6975186998812791
0.17370378544645695,0.39187408191269496,0.24435810035380578,0.5668669097587566,0.41230163493745164,0.6274903888431861
-0.18822569863068325,0.6850644618436424,-0.18682943850767153,-0.5360404868371242,0.6708706020882624,-0.6074068969313022
0.463822789185066,-0.1301614018023172,0.3531766511909179,-0.5672161343466815,-0.14030546732692392,-0.5474936775393543
-0.3694765193813956,-0.19134502778166743,-0.3259299426042907,-0.4515549242140415,-0.19909208532873704,-0.42360142855240895
0.5141290213580125,0.09860797751536786,0.47401769052301823,-0.023794242633448266,0.1177093956319348,0.014227330431762792
0.8102692448225964,0.7734581386477575,0.7780679252961225,0.841838450303558,0.7907971945675413,0.8820929492610068
-0.2263725164767584,-0.16617089444547012,-0.2331400021186019,-0.4775561877916889,-0.1677120161176351,-0.435825660627748
0.6922259433125197,0.6657820353467955,0.6367957832408926,0.3633451974666174,0.6539701454191719,0.40285260958820784
0.6797457701277788,0.5742507784204873,0.7298313777771129,0.8827509491005349,0.6340195213609573,0.9103506587418024
-0.18801529871366476,-0.26265257077704623,-0.20114848721726733,-0.3742434972325781,-0.2705404509597161,-0.3250301979268421
-0.056347070420175754,-0.04145613492303514,-0.08237615769006382,-0.08703977755963578,-0.0910112635443879,-0.17042104497322208
0.050142797956811785,-0.08829237113485508,-0.008197820534637797,-0.04033498158987771,-0.07937994069941277,-0.10907880636687926
-0.025391396589443487,-0.16003024901545568,0.009177137636700548,-0.1566461199520012,-0.08791785504953406,-0.17139784441242553
0.009742194267130671,-0.0866588063151662,-0.00525598160368822,-0.28816093945017757,-0.02197146492431104,-0.22578989093052346
0.1306030131065736,-0.06400834958173886,0.21567577613426797,-0.1807872838236234,0.006341765333546314,-0.10257120645808258
0.017915182334603246,0.2768194201962374,0.045525483564482064,-0.09410622468586556,0.5210280526273493,0.0031951098638302025
0.3429005088129761,0.09630726800008975,0.16358011927872626,0.13441427255627758,0.0776625416405687,0.08867953666488056
-0.05581314616627018,0.06408395221856115,-0.11284688155811025,0.4076756047261085,-0.0435449385616667,0.49454491588553084
-0.03792930260742962,-0.18973569768044937,-0.07015991774029996,-0.09965060324048751,-0.21297251992615085,-0.11156886724263762
0.058626565993291656,0.07591406375854007,-0.014184533828096008,-0.17829676201956735,0.3037842790199038,-0.14943347135580137
0.44647505175875735,-0.07774702559859425,0.31793416254808593,-0.1735547891097521,0.03983224185160187,-0.17205889347251124
0.060228959576675505,-0.053706322751099746,0.07283833592860832,-0.06881931098633948,0.0703827182939979,-0.13874012068727332
0.12073060375313026,0.1004832586713573,0.003748188640782157,0.47341529952340494,-0.028735718270415905,0.6222833553280421
-0.014974861878812624,0.12809150654755022,0.01878349287821349,0.46364662389713274,0.025892237864269307,0.6170361771890137
0.16874724329871585,-0.09347406252719835,0.01614233925045327,0.39420121570065086,-0.11550679303320883,0.10780337979154556
0.4061997258928763,-0.019705901807506945,0.26907153204508233,0.0662687806083982,0.023322492078342152,0.2000339539935646
0.7467686702343452,0.11356106483539896,0.5497603902329903,-0.08085882479364778,0.21332705381399994,-0.07055349302756332
0.391900274368013,0.3899357327158781,0.3071561447130901,0.19283836704611507,0.380900153470881,0.2931929408461304
0.018534341743826007,0.02119059918724081,-0.020184186390747302,-0.2326379123474682,-0.016802243586402518,-0.22747845150354692
0.16469494826070266,-0.13773983477729537,-0.001483299877687172,-0.10782674515520226,-0.1501948206684045,-0.1826036791076801
0.02980703492947788,-0.13676386647711308,0.056711458453596826,-0.2575944149063209,-0.10532152449745498,-0.2552004087457599
0.026151186707357416,-0.10701914118009151,0.03980789801246166,-0.24630047677580935,-0.03553856387262095,-0.19794613858964427
0.27546955575138443,-0.06686237102462805,0.37952055761785464,-0.14944820238609122,-0.0028486615852323896,-0.07016077245361908
0.11742028281422684,0.15121551418947268,0.05049759954684982,-0.2484296961884059,0.2804504563313994,-0.16871827796372696
0.3188201491379678,0.1205932756107961,0.1225604812981594,0.08994357815651861,0.03010879763475201,0.050530082436198935
-0.021357996835501783,0.0771899971283203,-0.07960950360890981,0.11723935510564847,-0.09863980315478912,0.16318016030717955
-0.007117268536749721,-0.20102257537890578,-0.03959004463225872,-0.1368624175603544,-0.17788147053899195,-0.13398555567821868
0.09564919102901719,0.12751828102868992,0.018262585304934624,-0.20232085146452952,0.24621189758367484,-0.1699192569070197
0.43505583531104136,0.25858738297874384,0.3539775399685249,0.06125768385710667,0.3091541865049106,0.14133666496190397
-0.019261096960124666,-0.003837067888032259,-0.014702862379462977,-0.05294433260499542,0.13450609178266362,-0.13058915363928075
0.015052776696493457,0.03648687001622549,0.020291552206920926,0.31693467566384415,-0.08474411539640175,0.6427529778422653
0.07033177732952547,-0.007451835432750677,0.04309318256191491,0.4790492595916517,0.03302583470474848,0.5117436493628994
0.15540454956212205,-0.03348226392106321,0.11333396235458677,0.4050689035406218,-0.05780090857051124,0.2501774204786
0.31747032858244206,0.09616821473078467,0.17611372928943278,-0.04762536779162055,0.06682117101901257,-0.0281694630835603
0.18450734129588856,0.39913168285064443,0.11345135817243136,-0.07526199476021593,0.32922431655248374,-0.11500925531190567
0.6402372558160703,0.19011404621004951,0.6111931318243972,0.11010302753743709,0.26982142837219536,0.09944796800064702
0.019482753410756667,-0.036706641947288815,-0.048104927305899,0.09625476264001555,-0.026275024663508683,0.11769362523122709
0.137391895115502,-0.0344833447873381,-0.04256345420043174,-0.04066559256569636,-0.06133640352795742,-0.07297402680117958
0.041507745425095735,-0.15192858398148568,0.06629009671794671,-0.18187918892386046,-0.14508792530465778,-0.1990119908960355
0.04967155165802763,-0.1343563575748083,0.05624439752883437,-0.21573385267507758,-0.08735665123369818,-0.18888040952606208
0.22924265406399336,-0.07796893165405125,0.2986740075648088,-0.18152214455388138,-0.03701681648224764,-0.14640041001199802
0.17360657630736478,0.11516601027983303,0.09744119046730997,-0.19094003205028967,0.23713310589087594,-0.1418909758062557
0.7632246514145268,-0.3105694206539759,0.7427078565862163,-0.3910134782156959,-0.31895273383764944,-0.4264964633414961
0.3134540657271597,0.20916363353956813,0.23414004978968173,0.7114439539641028,0.17877124792111912,0.6707974197449622
-0.47854326865910074,0.3989466674747938,-0.4807341957291743,0.3929839169750711,0.42841130935108707,0.28340748582679554
0.35422800364430423,-0.36449363024286846,0.48003186301517853,-0.6975186998812791,-0.3699856233388199,-0.6980946772153298
0.24435810035380578,0.41230163493745164,0.17370378544645695,0.6274903888431861,0.39187408191269496,0.5668669097587566
-0.18682943850767153,0.6708706020882624,-0.18822569863068325,-0.6074068969313022,0.6850644618436424,-0.5360404868371242
0.3531766511909179,-0.14030546732692392,0.463822789185066,-0.5474936775393543,-0.1301614018023172,-0.5672161343466815
-0.3259299426042907,-0.19909208532873704,-0.3694765193813956,-0.42360142855240895,-0.19134502778166743,-0.4515549242140415
0.47401769052301823,0.1177093956319348,0.5141290213580125,0.014227330431762792,0.09860797751536786,-0.023794242633448266
0.7780679252961225,0.7907971945675413,0.8102692448225964,0.8820929492610068,0.7734581386477575,0.841838450303558
-0.2331400021186019,-0.1677120161176351,-0.2263725164767584,-0.435825660627748,-0.16617089444547012,-0.4775561877916889
0.6367957832408926,0.6539701454191719,0.6922259433125197,0.40285260958820784,0.6657820353467955,0.3633451974666174
0.7298313777771129,0.6340195213609573,0.6797457701277788,0.9103506587418024,0.5742507784204873,0.8827509491005349
-0.20114848721726733,-0.2705404509597161,-0.18801529871366476,-0.3250301979268421,-0.26265257077704623,-0.3742434972325781
-0.08237615769006382,-0.0910112635443879,-0.056347070420175754,-0.17042104497322208,-0.04145613492303514,-0.08703977755963578
-0.008197820534637797,-0.07937994069941277,0.050142797956811785,-0.10907880636687926,-0.08829237113485508,-0.04033498158987771
0.009177137636700548,-0.08791785504953406,-0.025391396589443487,-0.17139784441242553,-0.16003024901545568,-0.1566461199520012
-0.00525598160368822,-0.02197146492431104,0.009742194267130671,-0.22578989093052346,-0.0866588063151662,-0.28816093945017757
0.21567577613426797,0.006341765333546314,0.1306030131065736,-0.10257120645808258,-0.06400834958173886,-0.1807872838236234
0.045525483564482064,0.5210280526273493,0.017915182334603246,0.0031951098638302025,0.2768194201962374,-0.09410622468586556
0.16358011927872626,0.0776625416405687,0.3429005088129761,0.08867953666488056,0.09630726800008975,0.13441427255627758
-0.11284688155811025,-0.0435449385616667,-0.05581314616627018,0.49454491588553084,0.06408395221856115,0.4076756047261085
-0.07015991774029996,-0.21297251992615085,-0.03792930260742962,-0.11156886724263762,-0.18973569768044937,-0.09965060324048751
-0.014184533828096008,0.3037842790199038,0.058626565993291656,-0.14943347135580137,0.07591406375854007,-0.17829676201956735
0.31793416254808593,0.03983224185160187,0.44647505175875735,-0.17205889347251124,-0.07774702559859425,-0.1735547891097521
0.07283833592860832,0.0703827182939979,0.060228959576675505,-0.13874012068727332,-0.053706322751099746,-0.06881931098633948
0.003748188640782157,-0.028735718270415905,0.12073060375313026,0.6222833553280421,0.1004832586713573,0.47341529952340494
0.01878349287821349,0.025892237864269307,-0.014974861878812624,0.6170361771890137,0.12809150654755022,0.46364662389713274
0.01614233925045327,-0.11550679303320883,0.16874724329871585,0.10780337979154556,-0.09347406252719835,0.39420121570065086
0.26907153204508233,0.023322492078342152,0.4061997258928763,0.2000339539935646,-0.019705901807506945,0.0662687806083982
0.5497603902329903,0.21332705381399994,0.7467686702343452,-0.07055349302756332,0.11356106483539896,-0.08085882479364778
0.3071561447130901,0.380900153470881,0.391900274368013,0.2931929408461304,0.3899357327158781,0.19283836704611507
-0.020184186390747302,-0.016802243586402518,0.018534341743826007,-0.22747845150354692,0.02119059918724081,-0.2326379123474682
-0.001483299877687172,-0.1501948206684045,0.16469494826070266,-0.1826036791076801,-0.13773983477729537,-0.10782674515520226
0.056711458453596826,-0.10532152449745498,0.02980703492947788,-0.2552004087457599,-0.13676386647711308,-0.2575944149063209
0.03980789801246166,-0.03553856387262095,0.026151186707357416,-0.19794613858964427,-0.10701914118009151,-0.24630047677580935
0.37952055761785464,-0.0028486615852323896,0.27546955575138443,-0.07016077245361908,-0.06686237102462805,-0.14944820238609122
0.05049759954684982,0.2804504563313994,0.11742028281422684,-0.16871827796372696,0.15121551418947268,-0.2484296961884059
0.1225604812981594,0.03010879763475201,0.3188201491379678,0.050530082436198935,0.1205932756107961,0.08994357815651861
-0.07960950360890981,-0.09863980315478912,-0.021357996835501783,0.16318016030717955,0.0771899971283203,0.11723935510564847
-0.03959004463225872,-0.17788147053899195,-0.007117268536749721,-0.13398555567821868,-0.20102257537890578,-0.1368624175603544
0.018262585304934624,0.24621189758367484,0.09564919102901719,-0.1699192569070197,0.12751828102868992,-0.20232085146452952
0.3539775399685249,0.3091541865049106,0.43505583531104136,0.14133666496190397,0.25858738297874384,0.06125768385710667
-0.014702862379462977,0.13450609178266362,-0.019261096960124666,-0.13058915363928075,-0.003837067888032259,-0.05294433260499542
0.020291552206920926,-0.08474411539640175,0.015052776696493457,0.6427529778422653,0.03648687001622549,0.31693467566384415
0.04309318256191491,0.03302583470474848,0.07033177732952547,0.5117436493628994,-0.007451835432750677,0.4790492595916517
0.11333396235458677,-0.05780090857051124,0.15540454956212205,0.2501774204786,-0.03348226392106321,0.4050689035406218
0.17611372928943278,0.06682117101901257,0.31747032858244206,-0.0281694630835603,0.09616821473078467,-0.04762536779162055
0.11345135817243136,0.32922431655248374,0.18450734129588856,-0.11500925531190567,0.39913168285064443,-0.07526199476021593
0.6111931318243972,0.26982142837219536,0.6402372558160703,0.09944796800064702,0.19011404621004951,0.11010302753743709
-0.048104927305899,-0.026275024663508683,0.019482753410756667,0.11769362523122709,-0.036706641947288815,0.09625476264001555
-0.04256345420043174,-0.06133640352795742,0.137391895115502,-0.07297402680117958,-0.0344833447873381,-0.04066559256569636
0.06629009671794671,-0.14508792530465778,0.041507745425095735,-0.1990119908960355,-0.15192858398148568,-0.18187918892386046
0.05624439752883437,-0.08735665123369818,0.04967155165802763,-0.18888040952606208,-0.1343563575748083,-0.21573385267507758
0.2986740075648088,-0.03701681648224764,0.22924265406399336,-0.14640041001199802,-0.07796893165405125,-0.18152214455388138
0.09744119046730997,0.23713310589087594,0.17360657630736478,-0.1418909758062557,0.11516601027983303,-0.19094003205028967
6.852747534795259,6.918863237274596,6.852747534795259,6.852747534795259,6.918863237274596,6.852747534795259
6.4123821421081155,6.724567576081813,6.4123821421081155,6.606677803300899,6.724567576081813,6.606677803300899
6.819689683555588,6.869276460415093,6.819689683555588,6.803160757935754,6.869276460415093,6.803160757935754
6.902334311654761,6.918863237274596,6.902334311654761,6.902334311654761,6.918863237274596,6.902334311654761
6.4972140636493565,6.770102906696083,6.4972140636493565,6.629445468608035,6.770102906696083,6.629445468608035
6.8196896835555885,6.902334311654761,6.8196896835555885,6.836218609175424,6.902334311654761,6.836218609175424
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.813450943868287,6.902334311654761,6.813450943868287,6.829979869488122,6.902334311654761,6.829979869488122
6.885805386034928,6.918863237274596,6.885805386034928,6.885805386034928,6.918863237274596,6.885805386034928
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.813450943868287,6.902334311654761,6.813450943868287,6.829979869488122,6.902334311654761,6.829979869488122
6.885805386034928,6.918863237274596,6.885805386034928,6.885805386034928,6.918863237274596,6.885805386034928
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.902334311654761,6.918863237274596,6.902334311654761,6.902334311654761,6.918863237274596,6.902334311654761
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.902334311654761,6.918863237274596,6.902334311654761,6.902334311654761,6.918863237274596,6.902334311654761
6.902334311654761,6.918863237274596,6.902334311654761,6.902334311654761,6.918863237274596,6.902334311654761
6.885805386034928,6.918863237274596,6.885805386034928,6.885805386034928,6.918863237274596,6.885805386034928
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.902334311654761,6.918863237274596,6.902334311654761,6.902334311654761,6.918863237274596,6.902334311654761
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.902334311654761,6.918863237274596,6.902334311654761,6.902334311654761,6.918863237274596,6.902334311654761
6.902334311654761,6.918863237274596,6.902334311654761,6.902334311654761,6.918863237274596,6.902334311654761
6.885805386034928,6.918863237274596,6.885805386034928,6.885805386034928,6.918863237274596,6.885805386034928
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596,6.918863237274596
0.9952105998093884,1.0,0.9952105998093884,0.9952105998093884,1.0,0.9952105998093884
0.9620455855113885,0.9858590057515803,0.9620455855113885,0.9771791472778723,0.9858590057515803,0.9771791472778723
0.992792864601972,0.9964043804091602,0.992792864601972,0.9915745928588153,0.9964043804091602,0.9915745928588153
0.9988048029986843,1.0,0.9988048029986843,0.9988048029986843,1.0,0.9988048029986843
0.9686378370050964,0.9891681633169939,0.9686378370050964,0.9800327889867008,0.9891681633169939,0.9800327889867008
0.992792864601972,0.9988048029986843,0.992792864601972,0.9940096440509031,0.9988048029986843,0.9940096440509031
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9923375523995737,0.9988048029986843,0.9923375523995737,0.9935559734429293,0.9988048029986843,0.9935559734429293
0.9976081740776191,1.0,0.9976081740776191,0.9976081740776191,1.0,0.9976081740776191
1.0,1.0,1.0,1.0,1.0,1.0
0.9923375523995737,0.9988048029986843,0.9923375523995737,0.9935559734429293,0.9988048029986843,0.9935559734429293
0.9976081740776191,1.0,0.9976081740776191,0.9976081740776191,1.0,0.9976081740776191
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9988048029986843,1.0,0.9988048029986843,0.9988048029986843,1.0,0.9988048029986843
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9988048029986843,1.0,0.9988048029986843,0.9988048029986843,1.0,0.9988048029986843
0.9988048029986843,1.0,0.9988048029986843,0.9988048029986843,1.0,0.9988048029986843
0.9976081740776191,1.0,0.9976081740776191,0.9976081740776191,1.0,0.9976081740776191
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9988048029986843,1.0,0.9988048029986843,0.9988048029986843,1.0,0.9988048029986843
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9988048029986843,1.0,0.9988048029986843,0.9988048029986843,1.0,0.9988048029986843
0.9988048029986843,1.0,0.9988048029986843,0.9988048029986843,1.0,0.9988048029986843
0.9976081740776191,1.0,0.9976081740776191,0.9976081740776191,1.0,0.9976081740776191
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
